1,NSGA-III,0.1994982429463546846336623027003234321399688703774075659801474241263063991169701694161631166934967041015625,0.001437980571396775542059032204633695073425769805908203125 ,0.171923003167510024535857837690855376422405242919921875
1,IBEA,0.2290730904265067492497700289001445552974208056585153008515411479639745095937541918829083442687988281250,0.001225063852000461694924382527460693381726741790771484375 ,0.159541021504149060916688540601171553134918212890625
1,MOMBI-II,0,0.00472269877802065918270812971968553029000759124755859375 ,2.196960222423170794314728482277132570743560791015625
"1"	"NSGA-III"	"1.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"	"0 "	"0"
"1"	"IBEA"	"1.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"	"0 "	"0"
"1"	"MOMBI-II"	"0E-53"	"0.002241632465892630377002348041060031391680240631103515625 "	"0.653395959941694304262682635453529655933380126953125"
"1"	"NSGA-III"	"0.741622496166377203234616918171236056415848626423966518707037859359232356837310362607240676879882812500000"	"0.000466060826722812515665594901292934082448482513427734375 "	"0.0105097210119268098804656830225212615914642810821533203125"
"1"	"IBEA"	"1.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"	"0 "	"0"
"1"	"MOMBI-II"	"0"	"0.003721615781463204208900918956715031526982784271240234375 "	"1.490450200201706820735125802457332611083984375"
"1"	"NSGA-III"	"0.4558464206126333102252764784044528448496439539474921994586143099426056579659416456706821918487548828125000"	"0.00087591222196702067659401791388518176972866058349609375 "	"0.0410353673298996801666049805135116912424564361572265625"
"1"	"IBEA"	"0.20875538475669681496181395447832264302373872537843335949871788510823211737488236394710838794708251953125"	"0.0013195792523353622183179822968668304383754730224609375 "	"0.169630668427567632416952392304665409028530120849609375"
"1"	"MOMBI-II"	"0"	"0.003966805657584206168397855662988149560987949371337890625 "	"1.732522046143231353454439158667810261249542236328125"
"1"	"NSGA-III"	"0.6727671832308844304576656007595603919507518240074578458358566120621480077801379593438468873500823974609375"	"0.0005465134712634711622314398482558317482471466064453125 "	"0.0190568916766301714449394211214894312433898448944091796875"
"1"	"IBEA"	"0.3149509320011809511042595657054726737317378907084641988311862152022380101357157400343567132949829101562500"	"0.001154667713468747469729436261332011781632900238037109375 "	"0.08900581969883515631725146022290573455393314361572265625"
"1"	"MOMBI-II"	"0"	"0.0037655334310058574676105536127579398453235626220703125 "	"1.4701244300135603015888818845269270241260528564453125"
"1"	"NSGA-III"	"0.7524650823220634354202093714438293843123364957086853336005785575744952975441037779091857373714447021484375"	"0.000466060826722812515665594901292934082448482513427734375 "	"0.01258813743623715848685140628049339284189045429229736328125"
"1"	"IBEA"	"0.6185664743124168250761303982194926205720777228841615474628218957452163717647408702760003507137298583984375"	"0.00080692117189733181259470029544900171458721160888671875 "	"0.0218320295179363910165193374268710613250732421875"
"1"	"MOMBI-II"	"0"	"0.004298927864462231962505711635458283126354217529296875 "	"1.92795766739984930637774596107192337512969970703125"
"1"	"NSGA-III"	"0.8734891689852267715465927722107153385877609252929687500000000000000000000000000000000000000000000000000000"	"0.00026475625322470996980683821675484068691730499267578125 "	"0.005135478294209654646917950771012328914366662502288818359375"
"1"	"IBEA"	"0.907929001053474626914407963340636342763900756835937500000000000000000000000000000000000000000000000000"	"0.00017996595669793336025321650595287792384624481201171875 "	"0.004363155655140618476017788651688533718697726726531982421875"
"1"	"MOMBI-II"	"0"	"0.00339975767712914767049170450263773091137409210205078125 "	"1.456748842631935048075320082716643810272216796875"
"2"	"NSGA-III"	"0.66750137397204383976622684603492690259614366367497843629743459270757214009816359332822224458472882403573802577299205543437388143956923158839344978332519531250"	"0.0011620940482448272046411830160650424659252166748046875 "	"0.035976229548468428853791323263067170046269893646240234375"
"2"	"IBEA"	"0.65342048305044838814047898864596604705828232910886062622579697008565293416728660360206917189470390747126505273558848968518120159387763123959302902221679687500"	"0.000251938104615066771341247431337251327931880950927734375 "	"0.00866635669848959955263723031748668290674686431884765625"
"2"	"MOMBI-II"	"0E-52"	"0.0128205128205127749652092461474239826202392578125 "	"1.806107642814521074825506730121560394763946533203125"
